Datetime,Open,High,Low,Close,Volume
2024-03-04 01:00:00+00:00,91.592,91.608,91.512,91.534,1973
2024-03-04 02:00:00+00:00,91.533,91.644,91.514,91.62,1510
2024-03-04 03:00:00+00:00,91.62,91.622,91.576,91.59,883
2024-03-04 04:00:00+00:00,91.592,91.616,91.55,91.61,772
2024-03-04 05:00:00+00:00,91.61,91.659,91.602,91.635,1349
2024-03-04 06:00:00+00:00,91.636,91.75,91.621,91.726,1431
2024-03-04 07:00:00+00:00,91.728,91.76,91.666,91.748,3004
2024-03-04 08:00:00+00:00,91.75,91.765,91.52,91.608,3901
2024-03-04 09:00:00+00:00,91.611,91.773,91.606,91.732,2896
2024-03-04 10:00:00+00:00,91.733,91.83,91.731,91.809,1831
2024-03-04 11:00:00+00:00,91.809,91.824,91.764,91.778,2469
2024-03-04 12:00:00+00:00,91.781,91.802,91.717,91.744,1860
2024-03-04 13:00:00+00:00,91.74,91.762,91.662,91.716,4112
2024-03-04 14:00:00+00:00,91.718,91.808,91.668,91.776,3678
2024-03-04 15:00:00+00:00,91.772,91.789,91.71,91.763,3899
2024-03-04 16:00:00+00:00,91.763,91.822,91.746,91.771,3595
2024-03-04 17:00:00+00:00,91.768,91.802,91.746,91.762,2204
2024-03-04 18:00:00+00:00,91.762,91.762,91.69,91.709,1678
2024-03-04 19:00:00+00:00,91.706,91.737,91.675,91.737,1689
2024-03-04 20:00:00+00:00,91.739,91.756,91.716,91.73,1352
2024-03-04 21:00:00+00:00,91.73,91.744,91.67,91.73,1192
2024-03-04 22:00:00+00:00,91.778,91.818,91.689,91.704,1324
2024-03-04 23:00:00+00:00,91.7,91.758,91.674,91.702,1546
2024-03-05 00:00:00+00:00,91.703,91.719,91.628,91.651,1992
2024-03-05 01:00:00+00:00,91.65,91.706,91.602,91.68,2026
2024-03-05 02:00:00+00:00,91.682,91.702,91.55,91.584,1646
2024-03-05 03:00:00+00:00,91.587,91.712,91.586,91.672,1389
2024-03-05 04:00:00+00:00,91.674,91.684,91.594,91.638,1518
2024-03-05 05:00:00+00:00,91.636,91.654,91.532,91.536,1512
2024-03-05 06:00:00+00:00,91.537,91.57,91.386,91.424,2256
2024-03-05 07:00:00+00:00,91.425,91.459,91.38,91.406,2403
2024-03-05 08:00:00+00:00,91.407,91.428,91.287,91.356,3412
2024-03-05 09:00:00+00:00,91.356,91.447,91.324,91.376,2639
2024-03-05 10:00:00+00:00,91.374,91.524,91.364,91.487,2265
2024-03-05 11:00:00+00:00,91.49,91.514,91.451,91.473,1594
2024-03-05 12:00:00+00:00,91.472,91.472,91.388,91.388,1877
2024-03-05 13:00:00+00:00,91.386,91.406,91.299,91.318,4898
2024-03-05 14:00:00+00:00,91.318,91.412,91.294,91.399,5652
2024-03-05 15:00:00+00:00,91.402,91.55,91.377,91.524,8892
2024-03-05 16:00:00+00:00,91.524,91.54,91.392,91.424,3780
2024-03-05 17:00:00+00:00,91.424,91.458,91.412,91.422,3339
2024-03-05 18:00:00+00:00,91.422,91.422,91.276,91.278,3056
2024-03-05 19:00:00+00:00,91.278,91.296,91.192,91.222,3053
2024-03-05 20:00:00+00:00,91.222,91.234,91.142,91.228,2784
2024-03-05 21:00:00+00:00,91.229,91.337,91.219,91.332,2412
2024-03-05 22:00:00+00:00,91.378,91.382,91.287,91.287,1806
2024-03-05 23:00:00+00:00,91.284,91.346,91.204,91.34,1557
2024-03-06 00:00:00+00:00,91.34,91.34,91.056,91.116,2021
2024-03-06 01:00:00+00:00,91.113,91.194,91.046,91.18,2357
2024-03-06 02:00:00+00:00,91.18,91.296,91.168,91.246,1508
2024-03-06 03:00:00+00:00,91.242,91.334,91.242,91.314,1451
2024-03-06 04:00:00+00:00,91.317,91.359,91.294,91.328,1213
2024-03-06 05:00:00+00:00,91.327,91.375,91.327,91.358,1081
2024-03-06 06:00:00+00:00,91.359,91.398,91.29,91.293,1233
2024-03-06 07:00:00+00:00,91.294,91.31,91.08,91.144,4658
2024-03-06 08:00:00+00:00,91.144,91.331,91.14,91.331,3470
2024-03-06 09:00:00+00:00,91.331,91.394,91.303,91.328,2823
2024-03-06 10:00:00+00:00,91.331,91.393,91.29,91.307,2278
2024-03-06 11:00:00+00:00,91.308,91.396,91.298,91.376,1456
2024-03-06 12:00:00+00:00,91.376,91.446,91.268,91.282,2728
2024-03-06 13:00:00+00:00,91.285,91.408,91.276,91.335,7115
2024-03-06 14:00:00+00:00,91.338,91.458,91.302,91.428,5060
2024-03-06 15:00:00+00:00,91.432,91.536,91.355,91.514,7889
2024-03-06 16:00:00+00:00,91.517,91.666,91.496,91.594,5783
2024-03-06 17:00:00+00:00,91.593,91.656,91.548,91.584,4114
2024-03-06 18:00:00+00:00,91.584,91.59,91.472,91.529,3305
2024-03-06 19:00:00+00:00,91.528,91.528,91.456,91.494,3150
2024-03-06 20:00:00+00:00,91.498,91.549,91.49,91.506,2302
2024-03-06 21:00:00+00:00,91.509,91.554,91.502,91.538,1580
2024-03-06 22:00:00+00:00,91.531,91.6,91.507,91.533,1321
2024-03-06 23:00:00+00:00,91.536,91.545,91.432,91.474,1520
2024-03-07 00:00:00+00:00,91.472,91.484,91.314,91.321,3431
2024-03-07 01:00:00+00:00,91.32,91.37,91.118,91.139,4848
2024-03-07 02:00:00+00:00,91.136,91.3,91.13,91.298,2773
2024-03-07 03:00:00+00:00,91.298,91.319,91.234,91.309,2472
2024-03-07 04:00:00+00:00,91.31,91.348,91.232,91.333,2874
2024-03-07 05:00:00+00:00,91.33,91.349,91.269,91.286,2259
2024-03-07 06:00:00+00:00,91.286,91.319,91.02,91.084,3259
2024-03-07 07:00:00+00:00,91.086,91.143,90.982,90.982,4849
2024-03-07 08:00:00+00:00,90.985,91.065,90.951,91.06,5972
2024-03-07 09:00:00+00:00,91.06,91.168,90.96,91.092,3904
2024-03-07 10:00:00+00:00,91.09,91.14,91.044,91.126,2561
2024-03-07 11:00:00+00:00,91.125,91.135,91.044,91.05,2955
2024-03-07 12:00:00+00:00,91.047,91.11,91.002,91.084,3043
2024-03-07 13:00:00+00:00,91.084,91.161,90.993,91.112,7638
2024-03-07 14:00:00+00:00,91.111,91.352,91.088,91.323,7195
2024-03-07 15:00:00+00:00,91.32,91.394,91.267,91.356,5349
2024-03-07 16:00:00+00:00,91.354,91.406,91.326,91.393,5014
2024-03-07 17:00:00+00:00,91.391,91.448,91.368,91.402,3676
2024-03-07 18:00:00+00:00,91.402,91.424,91.362,91.396,3045
2024-03-07 19:00:00+00:00,91.396,91.412,91.359,91.376,2781
2024-03-07 20:00:00+00:00,91.376,91.432,91.341,91.404,2849
2024-03-07 21:00:00+00:00,91.405,91.408,91.362,91.38,1203
