Datetime,Open,High,Low,Close,Volume
2024-03-04 01:00:00+00:00,0.9576,0.95806,0.95756,0.95776,1488
2024-03-04 02:00:00+00:00,0.95776,0.95788,0.95721,0.95733,1161
2024-03-04 03:00:00+00:00,0.95732,0.95742,0.95702,0.95726,1087
2024-03-04 04:00:00+00:00,0.9573,0.95789,0.95722,0.95784,861
2024-03-04 05:00:00+00:00,0.95782,0.95802,0.9576,0.9577,1242
2024-03-04 06:00:00+00:00,0.95768,0.95815,0.95746,0.95776,1442
2024-03-04 07:00:00+00:00,0.95776,0.95822,0.95554,0.9562,2839
2024-03-04 08:00:00+00:00,0.95621,0.95708,0.95566,0.95689,3972
2024-03-04 09:00:00+00:00,0.95688,0.95758,0.95654,0.95748,3328
2024-03-04 10:00:00+00:00,0.95747,0.95876,0.95744,0.95864,2446
2024-03-04 11:00:00+00:00,0.95865,0.95964,0.95848,0.95935,1850
2024-03-04 12:00:00+00:00,0.95934,0.9599,0.95934,0.95965,2149
2024-03-04 13:00:00+00:00,0.95964,0.96118,0.95943,0.95954,3159
2024-03-04 14:00:00+00:00,0.95953,0.96104,0.95946,0.96046,3520
2024-03-04 15:00:00+00:00,0.96047,0.9622,0.96046,0.96113,3547
2024-03-04 16:00:00+00:00,0.96112,0.96128,0.96002,0.96036,2445
2024-03-04 17:00:00+00:00,0.96034,0.9608,0.96004,0.96024,1919
2024-03-04 18:00:00+00:00,0.96024,0.96082,0.95994,0.96078,992
2024-03-04 19:00:00+00:00,0.96078,0.9609,0.96042,0.96086,1159
2024-03-04 20:00:00+00:00,0.96084,0.96101,0.96051,0.96054,758
2024-03-04 21:00:00+00:00,0.96056,0.96069,0.96052,0.96066,584
2024-03-04 22:00:00+00:00,0.96052,0.96118,0.96023,0.96066,4047
2024-03-04 23:00:00+00:00,0.96069,0.96106,0.96058,0.96086,815
2024-03-05 00:00:00+00:00,0.96086,0.96096,0.96053,0.96068,841
2024-03-05 01:00:00+00:00,0.96068,0.96094,0.96064,0.96076,1269
2024-03-05 02:00:00+00:00,0.96076,0.96091,0.96048,0.96059,1202
2024-03-05 03:00:00+00:00,0.9606,0.96078,0.96051,0.96072,884
2024-03-05 04:00:00+00:00,0.9607,0.96087,0.96066,0.96078,1352
2024-03-05 05:00:00+00:00,0.96078,0.96118,0.96078,0.96112,1352
2024-03-05 06:00:00+00:00,0.96115,0.96128,0.96052,0.96052,1137
2024-03-05 07:00:00+00:00,0.96054,0.96162,0.96051,0.9608,2303
2024-03-05 08:00:00+00:00,0.96082,0.9611,0.96049,0.9609,3232
2024-03-05 09:00:00+00:00,0.9609,0.96174,0.96079,0.96126,2536
2024-03-05 10:00:00+00:00,0.96124,0.96176,0.96108,0.96157,2057
2024-03-05 11:00:00+00:00,0.96156,0.96176,0.96125,0.96144,1791
2024-03-05 12:00:00+00:00,0.96146,0.96182,0.9612,0.96139,1801
2024-03-05 13:00:00+00:00,0.96138,0.9614,0.96013,0.9603,3089
2024-03-05 14:00:00+00:00,0.9603,0.96048,0.9596,0.96032,3550
2024-03-05 15:00:00+00:00,0.96018,0.9606,0.95956,0.95958,5684
2024-03-05 16:00:00+00:00,0.9596,0.96017,0.95922,0.95984,3292
2024-03-05 17:00:00+00:00,0.95984,0.9599,0.95954,0.95966,1562
2024-03-05 18:00:00+00:00,0.95965,0.95968,0.95906,0.95918,1514
2024-03-05 19:00:00+00:00,0.95918,0.95948,0.9588,0.95894,1504
2024-03-05 20:00:00+00:00,0.95896,0.95901,0.95848,0.95882,1744
2024-03-05 21:00:00+00:00,0.95884,0.9592,0.95878,0.95908,1327
2024-03-05 22:00:00+00:00,0.9597,0.95972,0.95911,0.95918,1147
2024-03-05 23:00:00+00:00,0.95921,0.95928,0.95895,0.95924,784
2024-03-06 00:00:00+00:00,0.95924,0.96012,0.9592,0.95958,1809
2024-03-06 01:00:00+00:00,0.95958,0.95986,0.95954,0.95959,1744
2024-03-06 02:00:00+00:00,0.95959,0.95993,0.95952,0.95989,1406
2024-03-06 03:00:00+00:00,0.95989,0.95993,0.95974,0.95988,863
2024-03-06 04:00:00+00:00,0.95989,0.95996,0.95969,0.95975,887
2024-03-06 05:00:00+00:00,0.95974,0.96006,0.95968,0.96004,936
2024-03-06 06:00:00+00:00,0.96004,0.9604,0.95998,0.96023,1057
2024-03-06 07:00:00+00:00,0.96022,0.96064,0.95996,0.96045,2210
2024-03-06 08:00:00+00:00,0.96043,0.96171,0.9603,0.96149,2357
2024-03-06 09:00:00+00:00,0.9615,0.96272,0.9614,0.96204,2112
2024-03-06 10:00:00+00:00,0.96204,0.96298,0.96184,0.96298,1890
2024-03-06 11:00:00+00:00,0.96297,0.96322,0.96222,0.96242,1920
2024-03-06 12:00:00+00:00,0.9624,0.96246,0.96163,0.96208,1942
2024-03-06 13:00:00+00:00,0.96206,0.96248,0.96142,0.9618,4641
2024-03-06 14:00:00+00:00,0.96178,0.96198,0.96024,0.96134,3993
2024-03-06 15:00:00+00:00,0.96131,0.96192,0.96106,0.96166,5306
2024-03-06 16:00:00+00:00,0.96166,0.96222,0.96124,0.96162,3434
2024-03-06 17:00:00+00:00,0.96162,0.96166,0.961,0.9615,2826
2024-03-06 18:00:00+00:00,0.96152,0.9616,0.9612,0.9614,1728
2024-03-06 19:00:00+00:00,0.96137,0.96164,0.96122,0.9614,2292
2024-03-06 20:00:00+00:00,0.9614,0.96152,0.96126,0.9613,1335
2024-03-06 21:00:00+00:00,0.9613,0.96142,0.96101,0.96136,902
2024-03-06 22:00:00+00:00,0.96128,0.96172,0.96112,0.96142,1476
2024-03-06 23:00:00+00:00,0.9614,0.9616,0.96123,0.96141,944
2024-03-07 00:00:00+00:00,0.96142,0.96196,0.96134,0.9617,1921
2024-03-07 01:00:00+00:00,0.96169,0.96171,0.96066,0.96093,2371
2024-03-07 02:00:00+00:00,0.96094,0.96114,0.9608,0.96096,1529
2024-03-07 03:00:00+00:00,0.96094,0.96145,0.96076,0.96108,1186
2024-03-07 04:00:00+00:00,0.96107,0.96114,0.96058,0.9606,1616
2024-03-07 05:00:00+00:00,0.96059,0.96128,0.96059,0.96117,1398
2024-03-07 06:00:00+00:00,0.96118,0.96132,0.96033,0.96048,2009
2024-03-07 07:00:00+00:00,0.9605,0.96096,0.96006,0.96047,3014
2024-03-07 08:00:00+00:00,0.96047,0.96058,0.95926,0.96028,3165
2024-03-07 09:00:00+00:00,0.96028,0.96065,0.95992,0.96023,1946
2024-03-07 10:00:00+00:00,0.96024,0.96058,0.9592,0.9592,2090
2024-03-07 11:00:00+00:00,0.95919,0.95926,0.95799,0.95831,2116
2024-03-07 12:00:00+00:00,0.95833,0.95934,0.9582,0.95828,2395
2024-03-07 13:00:00+00:00,0.95829,0.9583,0.95596,0.95608,5707
2024-03-07 14:00:00+00:00,0.95609,0.96046,0.95588,0.96032,6121
2024-03-07 15:00:00+00:00,0.96032,0.9609,0.95967,0.96074,4133
2024-03-07 16:00:00+00:00,0.96073,0.96073,0.95968,0.96066,3890
2024-03-07 17:00:00+00:00,0.96066,0.96106,0.9604,0.96102,2401
2024-03-07 18:00:00+00:00,0.96102,0.96143,0.96079,0.96136,1356
2024-03-07 19:00:00+00:00,0.96134,0.96144,0.96036,0.96045,1618
